Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2021,"Enrique Hernandez","BOS",233,0.13304721,0.17596567,0.75609756,0.26020408,0.36051502,0.48979592,0.85031094,0.22959184,0.27516779,37.42813498180635,9.212671485061717,0.3622151979049388,126.47969934489984,10472
2021,"Cesar Hernandez","2 Tms",202,0.0990099,0.19306931,0.51282051,0.21546961,0.2970297,0.46961326,0.76664296,0.25414365,0.20155039,26.546830737207664,2.085355946038499,0.3269038719706016,107.18390740036833,10556
2021,"Gio Urshela","NYY",139,0.02877698,0.26618705,0.10810811,0.29323308,0.31654676,0.46616541,0.78271217,0.17293233,0.37634409,18.924655351948758,2.0922543817877988,0.3326190890168115,111.67143004002217,10681
2021,"Jurickson Profar","SDP",90,0.11111111,0.16666667,0.66666667,0.15384615,0.24719101,0.23076923,0.47796024,0.07692308,0.17460317,3.9518622753551123,-6.946814611799467,0.22113557611958365,38.42638607762253,10815
2021,"Andrelton Simmons","MIN",162,0.08641975,0.14197531,0.60869565,0.24489796,0.31481481,0.31972789,0.6345427,0.07482993,0.27868852,15.631933772371006,-3.985684624507236,0.28469036022822064,78.49482650796584,10847
2021,"Adam Duvall","2 Tms",142,0.0915493,0.33802817,0.27083333,0.17829457,0.25352113,0.35658915,0.61011028,0.17829458,0.22666667,11.163076390226632,-6.03261380950615,0.26309650164123966,63.85783316769228,10950
2021,"Phil Gosselin","LAA",157,0.08280255,0.14649682,0.56521739,0.27464789,0.34394904,0.35211268,0.69606172,0.07746479,0.31623932,18.534132945014214,-0.4780034025776648,0.3107466257301865,95.7213350681854,10953
2021,"Kevin Kiermaier","TBR",122,0.05737705,0.29508197,0.19444444,0.26785714,0.32786885,0.34821429,0.67608314,0.08035715,0.39473684,13.292960508049118,-1.4808014945382002,0.29975635497296443,94.06638862370289,11038
2021,"Jonathan Schoop","DET",196,0.07653061,0.20408163,0.375,0.33333333,0.38265306,0.54237288,0.92502594,0.20903955,0.38167939,36.23446299603573,12.499566664010203,0.3915052362242524,150.52234426635218,11265
2021,"Whit Merrifield","KCR",196,0.05612245,0.12244898,0.45833333,0.27624309,0.31632653,0.40331492,0.71964145,0.12707183,0.29936306,22.68486882506025,-1.0500275069652802,0.30795143995529567,92.33752283120474,11281
2021,"Jake Marisnick","2 Tms",90,0.05555556,0.31111111,0.17857143,0.25925926,0.31111111,0.43209877,0.74320988,0.17283951,0.35849057,11.020604723865572,0.1219278367109915,0.31606385774082607,96.45146992275673,11339
2021,"Jesus Aguilar","MIA",134,0.12686567,0.20895522,0.60714286,0.25892857,0.35820896,0.44642857,0.80463753,0.1875,0.29268293,18.971975864195468,2.74505694332087,0.33918598954004187,115.59916365020338,11342
2021,"Yasmani Grandal","CHW",96,0.30208333,0.21875,1.38095238,0.265625,0.48421053,0.546875,1.03108553,0.28125,0.28205128,21.5730120543382,9.947756708039982,0.43966842262368455,184.07053345642603,11368
2021,"Ronald Torreyes","PHI",126,0.07142857,0.12698413,0.5625,0.28448276,0.34126984,0.4137931,0.75506294,0.12931034,0.30927835,16.525090279318874,1.2669426373024644,0.32657942056655886,102.0132664518783,11400
2021,"Gary Sanchez","NYY",130,0.12307692,0.23076923,0.53333333,0.2300885,0.33076923,0.50442478,0.83519401,0.27433628,0.24,19.869762744331354,4.127229462885849,0.3527981689734052,125.30342038243614,11442
2021,"Mark Canha","OAK",210,0.10952381,0.1952381,0.56097561,0.22099448,0.32857143,0.39779006,0.72636149,0.17679558,0.2481203,26.43817502876639,1.0079289587390374,0.3202275017897288,106.43699700232429,11445
2021,"Odubel Herrera","PHI",153,0.03921569,0.16993464,0.23076923,0.25179856,0.30463576,0.38129496,0.68593072,0.1294964,0.28828829,16.594725843001115,-1.933024865161669,0.2991563484368735,84.19627632991119,11476
2021,"Christian Yelich","MIL",126,0.13492063,0.3015873,0.44736842,0.18691589,0.29365079,0.31775701,0.6114078,0.13084112,0.26086957,10.96049138461907,-4.297656257397339,0.27320179012086654,67.35506223999343,11477
2021,"Michael A. Taylor","KCR",152,0.07236842,0.28947368,0.25,0.29496403,0.34437086,0.42446043,0.76883129,0.1294964,0.40217391,20.7862582374338,2.37960393912829,0.33334801725993884,109.49419683675758,11489
2021,"Manny Machado","SDP",163,0.16564417,0.12269939,1.35,0.24626866,0.37423313,0.42537313,0.79960626,0.17910447,0.25454545,23.595506351061086,3.856791544325573,0.34302437755296816,117.61851892280343,11493
2021,"Bryce Harper","PHI",190,0.17894737,0.28421053,0.62962963,0.25657895,0.3968254,0.40131579,0.79814119,0.14473684,0.36842105,29.594402807022906,6.586084934141018,0.35632217561126384,121.33737318673066,11579
2021,"Willson Contreras","CHC",132,0.10606061,0.25,0.42424242,0.28448276,0.35606061,0.53448276,0.89054337,0.25,0.32467532,22.35743106781796,6.372704966657911,0.3727771225776381,132.1874864466146,11609
2021,"Elias Diaz","COL",135,0.11111111,0.2,0.55555556,0.24166667,0.32592593,0.44166667,0.7675926,0.2,0.26436782,18.001632284396166,1.653616953664298,0.329231066935098,91.99389012015239,11680
